id_transacao,transactions
4144,regata;italico;machao;camisa
4145,linho;melinda;vestido
4146,nascido;recem;meia
4147,cokit;sport;sutiã
4148,meses;selene;bebê;meias
4149,opaca;selene;meia;infantil;calca
4150,lisa;toalha;rosto
4151,verdedino;masc;macacao;pimpolho;masculino;meia;bichinho
4152,estampadaliso;calcinha;short;luziane;vystek;lisa;algodão;legue
4153,lavador;pimpolho;nasal;transparente;unissex;unid;rampa;capa
4154,indri;pagao;kids;wisny;conjunto;selfie;sarja;renson;moletom;portuguesa;nascido;meia;tuly;gola;bermuda;polo;colorida;camisa;recem
4155,lisa;party;curta;baby;kids;infantil;longo;micol;jardineira;legue;jeans;meia;zumvest;vystek;camisola;estampada;saia;puppy;pijama;juvenil;coxa;punho
4156,lisa;toalha;rosto
4157,conjunto;moletom;preto;felpado
4158,preto;tony;malha;moletinho;novo;conj;conjunto
4159,stitch;jeans;short;helo
4160,aberto;trico;bebe;luva;liso;tricot;mijão;camiseta;algodão;bordada
4161,langerie;bojo;lili;sutia
4162,body;branco;polo;cotton;novo;leve
4163,durma;stylo;longo;pijama
4164,academia;lisa;toalha
4165,nuvem;manga;celastico;balao;meia;minasrey;cloud;camisa;capadocia;lisa;lencol
4166,soutien;infantil
4167,malha;vestido;natty;nikko;vermelho
4168,basica;meia;infantil;calca;fabrica
4169,micol;mony;linho;calça;baby;kids;jogger;infantil;pijama;longo;punho
4170,micol;pimpolho;cinza;meia;listrasbranca;elefantebranca;baby;colorida;pares;infantil;pijama;kids;elefante;longo;punho
4171,denguinho;branco;sapatinho;revelacao;touca
4172,vermelhoflores;poliamida;pimpolho;sortida;meia;brancacoracao
4173,dino;colorir;magic;pijama;conjunto
4174,babado;tulipa;malha;pedrita;calcinha;kids;luziane;estampada;bordada
4175,estampada;cueca;haos
4176,luziane;calcinha;lisa;algodão
4177,dinda;regata;baby;kids;algodão;micol;isis;vestido;camiseta;variados;legue;fria;vystek;shorts;estampada;mayara;malha;estampadaliso;short;elastico;bordada
4178,malha;blusa;manga;fria
4179,pimpolho;meia;paulina;calcinha;vestido;bichinho;rosagato
4180,langerie;bojo;lili;sutia
4181,masc;pimpolho;verdejacare;naninha;chupeta;prendedor
4182,italicomar;marands;careca;prata;short;camisa;tactel;gola
4183,micol;manga;coxa;pijama;punho;meia;estampada;baby;kids;infantil;camisa;vystek;lisa;longo;legue
4184,indri;italicomar;careca;camisa;prata;kids;boné;short;liso;radical;estampado;tactel;gola;stilo
4185,fralda;soft;berco;pano;luxo;americano;minasrey;rolinhos;boca;estampada;toalha;dengo;manta;cueiro;nice;cisne
4186,durma;manga;pijama;friends;doll;meia;baby;stylo;camisa;conjunto;lisa
4187,micol;matheus;cueca;kids;baby;infantil;pijama;longo;punho
4188,curto;visual;canelada;nanai;regata;kids;conj;estampado;helô;vestido;zafirinha;legue;penteada;jeans;nana;meia;elian;kamylus;mania;vystek;coxa;malha;estampadaliso;brandili;rosa;short;kyly;ursinho;lisa
4189,visual;canelada;intima;regata;calcinha;baby;kids;algodão;micol;july;manga;blusa;algodao;legue;moda;fria;luziane;mania;vystek;estampada;malha;estampadaliso;short;elastico;lisa
4190,suave;jaqueta;rosa;moletom;felpado
4191,aberto;lisa;haos;confecções;tradicional;matheus;cueca;estampado;mijão;camiseta;algodão;bordada
4192,matheus;tradicional;cueca
4193,chupeta;kuka;classic
4194,macacao;wagner;bermuda;selfie;machao;sergio;boys;modas;regata;moletom
4195,lisa;toalha;rosto
4196,perola;linho;vestido;liso;marie
4197,gola;kids;padre;camisa
4198,italicomar;machao;sergio;modas;prata;comum;short;camisa;mauricinho;juvenil;tactel
4199,babado;laços;calcinha;baby;luxuosa;mayara
4200,academia;lisa;toalha
4201,taquetel;bermuda;tartaruga;machao;russa;sergio;modas;regata;cordao;short;tactel;montanha
4202,aberto;mijao;ribana;liso;mijão;vira
4203,july;lisa;malha;calcinha;algodao;kids;luziane;juvenil;estampada
4204,fralda;durma;feminino;pimpolho;moda;bone;bichinhos;doll;anos;rosaflor;personagem;baby;stylo;tapa;liso;infantil;camiseta
4205,paulina;vestido;calcinha
4206,ondas;proteção;short;turma;camisa;juvenil;estampada;sunga
4207,sutiã;kangyadiezi;costura;selene;boxer;intimate;calcinha;jade
4208,aberto;denguinho;moda;bichinhos;nanai;brandili;elian;kamylus;kyly;liso;mijão;camiseta;touca
4209,menta;conjunto;verde;moletinho
4210,basica;meia;infantil;calca;fabrica
4211,fria;malha;jeans;regata;short;kids;desfiado;fran;strass
4212,laços;bluebird;malha;machao;sergio;doce;modas;penteadamoletom;regata;rosa;macchiato;vestido;ccalcinha;nikko;conjunto;bege;mayara;azul
4213,aberto;liso;mijão;camiseta;algodão;bordada
4214,helô;jeans;short
4215,bege;malha;dino;baby;conjunto;suedine
4216,pedrita;calcinha;baby;vestido;bico;mayara
4217,laços;malha;happy;calcinha;baby;vestido;nikko;azul
4218,lisa;meia;vystek;coxa;legue
4219,babado;maju;eliza;calcinha;vestido;tiara;luxuosa;mayara
4220,pimpolho;cueca;infantil;liso;algodão;mijão;camiseta;haos;moda;meia;listrada;estampada;aberto;confecções;leaobege;colorida;pares;lisa;bege
4221,bermuda;machao;sergio;puppydiferente;modas;regata;kids;infantil;turma;moletom;cbabado;biquini
4222,basica;meia;infantil;calca;fabrica
4223,curto;machao;russa;junino;curta;calcinha;laura;kids;regata;conjunto;estampado;manga;moletinho;sergio;tactel;folia;modas;trend;montanha;bermuda;laço;italico;super;camisa;juvenil
4224,barco;luacinza;branco;pimpolho;pentead;meia;colorida;pares;solazul;camisa;azul;gola;padre
4225,bermuda;machao;russa;sergio;modas;regata;cordao;tactel;montanha
4226,carrinho;caricia;capa;ziper;amamentação;baby;luel;almofada
4227,babado;algodão;bordada;pimpolho;nanai;brandili;rosaflor;meia;calcinha;elian;kamylus;colorida;kyly;camiseta;luxuosa;mayara
4228,visual;canelada;regata;calcinha;kids;mania
4229,aberto;micol;manga;liso;baby;kids;camisa;longa;mijão;estampada
4230,social;manga;ecotex;cacto;allanxander;curta;calça;sarja;penteadamoletom;classique;rosa;camisa;conjunto;amstert;indicius;bege;azul
4231,lisa;soquete;selene;meia
4232,linho;plano;verde;tecido;folhagem;conjunto
4233,bojo;regata;baby;kids;infantil;longo;micol;langerie;stylo;zafirinha;lili;sutia;legue;alça;durma;lycra;fria;nadador;vystek;cuecas;malha;estampadaliso;needfeel;short;pijama;punho
4234,pimpolho;bone;masculino;anos;kids;liso;estampado;algodão;longo;micol;begecachorro;stylo;camiseta;durma;reto;short;babay;pijama;lisa
4235,micol;baby;kids;infantil;pijama;longo;punho
4236,diferente;bermuda;manga;linho;puppy;curta;italico;kids;camisa;moletom
4237,alça;lycra;bordado;nadador;jeans;needfeel;kids;short
4238,nadador;alça;needfeel;lycra
4239,oten;bermuda;polo;marands;matheus;sarja;kids;denim;cueca;camisa;gola
4240,fralda;manga;moda;perolas;personagem;meia;liso;chupeta;tapa;camisa;prendedor;infantil;lisa
4241,bermuda;manga;polo;marands;tradicional;jeans;linho;curta;italico;regata;kids;wisny;cueca;camisa;matheus;short;gola
4242,ecotex;salmao;tecido;vestido;classico
4243,bermuda;marands;russa;careca;cordao;camisa;tactel;gola;montanha
4244,regata;sergio;machao;modas
4245,regata;sergio;machao;modas
4246,soft;nikkomoletinho;vestido;natty;vermelho
4247,estampado;nana;vestido;kids
4248,malha;pink;modelli;pijama;encanto
4249,visual;canelada;dream;felpa;regata;kids;infantil;liso;natty;vermelho;algodão;ponto;moletom;mijão;camiseta;preto;moda;roma;zumvest;mania;camisola;desfiado;shorts;aberto;saia;malha;short;bordada
4250,juvenil;bermuda;selfie;tony;machao;sergio;modas;coqueiro;conj;camisa;moletom
4251,genty;maysa;aspirador;infantil;longo;doce;colors;boys;mijão;umbilical;macacao;moda;peças;cinza;meia;ziper;luva;manta;neny;bilu;begemarrom;pimpolho;masculino;pagao;conjunto;atras;suedini;premium;camiseta;fralda;bichinhos;minasrey;guaxinimazul;pantufa;enzo;aberto;mijao;faixa;mecbee;higiene;soft;regata;baby;algodão;luxo;ruanytha;dengo;cobertor;saches;sandalia;nature;ribana;azuldinossauro;malha;pares;marinhocaramelo;lisa;marinhotucano;fruto;bordado;tapa;liso;macacão;classica;denguinho;masc;bolsa;nuvem;fase;toalha;azul;gato;bebe;bichinho;pecas;masculina;nasal;cbordado;bordada
4252,bolsa;amamentar;mochila;baby;kids;marinho;arthur;almofada
4253,marands;regata;short;estampado;tactel
4254,friends;calcinha;luziane;pijama;conjunto;lisa;algodão
4255,game;skate;tony;regata;conj;basic
4256,bonjour;marinho;penteadamoletom;action;pijama;conjunto;space
4257,body;fruto;macacao;manga;malha;linho;petit;flávia;curta;kids;vestido;camisa;aline;enfant;gola;mayara;padre
4258,vila;mordedor;maope
4259,bermuda;machao;russa;sergio;modas;regata;cordao;tactel;montanha
4260,neon;malha;meia;rosa;vestido
4261,cokit;sport;sutiã
4262,amarelo;pentmoletom;matheus;cueca;jurassic;kids;conjunto
4263,matheus;cueca;kids;pijama;conjunto;space
4264,pinçado;vestido;mayara
4265,bege;penteada;malha;oncinha;meia;calcinha;luziane;vestido;lisa;algodão
4266,didita;linho;vestido;cambraia;bordada
4267,visual;moda;naclefs;canelada;regata;calcinha;kids;short;mania;fashion;juvenil
4268,fralda;bilu;denguinho;tapa;touca;bordada
4269,dancing;durma;doll;conjunto;baby;stylo;magic;pijama;juvenil
4270,machao;sergio;modas;regata;pijama;conjunto;space
4271,sandalia;pimpolho;suave;malha;iris;rosabranco;rosa;nikko;conjunto;arco;fase
4272,vestidos;malha;royal;cilindro;meia;vestido;majú;oceano;azul
4273,game;bermuda;manga;pijama;malha;bebe;careca;talento;camiseta;curta;regata;italico;kids;conjunto;elastico;camisa;diferente;gola
4274,game;curta;magic;pijama;vystek;conjunto;lisa;legue
4275,indri;machao;careca;basica;tecido;comum;curta;regata;action;kids;cueca;matheus;marinho;conjunto;camel;adulto;manga;bolso;sarja;denim;tactel;camiseta;viscose;windsurf;preto;oten;penteada;marands;linho;raff;meia;leinad;penteadamoletom;prata;mauricinho;shorts;gola;bermuda;malha;verde;italico;short;celast;camisa;bege
4276,basica;meia;infantil;calca;fabrica
4277,body;curta;manga;canelado
4278,langerie;bojo;matheus;girls;cueca;kids;lili;sport;sutia
4279,linho;nanai;brandili;elian;kamylus;kyly;camisa;gola;padre
4280,fria;malha;regata;short;elastico;liso;algodão
4281,fralda;bilu;micol;machao;sergio;modas;regata;baby;kids;tapa;infantil;pijama;conjunto;longo;punho
4282,chumbinho;calça;enxuta
4283,branco;penteada;malha;meia;camiseta
4284,amarelo;baby;kids;nikko;conjunto;glinny;doce;moletinho;isis;vestido;zafirinha;ccalcinha;macacao;berna;mayara;malha;short;bege;gold
4285,visual;branco;tony;canelada;moletinho;surfing;penteadamoletom;action;regata;kids;novo;conj;marinho;mania;conjunto
4286,calcinha
4287,bilu;visual;canelada;camiseta;regata;calcinha;luziane;kids;mania;lisa;algodão;bordada
4288,bermuda;puppy;regata;italico;camisa;moletom
4289,tony;conj;music
4290,manga;bordado;bolso;boys;gabriel;meia;frontal;camisa;macacão;lisa
4291,prendedor;bona;chupeta;baby
4292,malha;branco;meia;pijama
4293,vichy;malha;lilas;vestido;nikko
4294,alça;diversos;jeans;variadas;short;batinha;rotas
4295,calça;indicius;preta
4296,body;aberto;fralda;lisa;moda;personagem;minasrey;toalha;tapa;infantil;liso;estampado;mijão;camiseta;algodão;bordada
4297,algodão;lupo;penteadamoletom;classique;cueca;soutien;infantil;conjunto;bege
4298,bunda;friends;basica;prinlli;selene;meia;isis;calcinha;conjunto;calça;vestido;pijama;rica;mayara
4299,lisa;calcinha;luziane;estampada;algodão
4300,machao;regata;kids;italicomar;sergio;puppydiferente;moletom;tactel;camiseta;sunga;penteada;meia;modas;prata;turma;cadmium;bermuda;malha;rosa;italico;short;camisa
4301,variados;ctouca;branca;dinda;faixa;blusa;calcinha;luziane;pagao;conj;ursinho;shorts;lisa;algodão;kadoshinha;amanda
4302,microfibra;cuecas;boxer;felpado;calcinha;cueca;luziane;moletom;marrom;mocaccino;mallbeck;lisa;algodão;jaqueta
4303,bilu;soft;pimpolho;regata;baby;tapa;infantil;liso;conjunto;algodão;branca;franzido;aplique;bebê;camiseta;toalha;azul;fralda;moda;caricia;bebe;festa;meia;minasrey;lacinho;gola;body;short;elastico;fashion;bordada
4304,brancaestrela;july;moda;pimpolho;malha;unissex;intima;meia;calcinha;algodao;kids;bichinho;estampada;rosagato
4305,pimpolho;poliamida;salmao;calcinha;baby;liso;nikko;conjunto;vira;poabranca;laços;flores;floresbranca;aplique;happy;vestido;azul;penteada;bebe;meia;ribana;body;mijao;malha;rosa;colorida;pares;ccalça;carinha
4306,listra;peças;manuka;desenho;nightr;revelacao;baby;ninive;vermelho;feltro;bege;sapatinho;pagão
4307,soft;filhotes;camadas;urso;babete
4308,flores;penteada;malha;verde;amarelo;happy;girafa;pijama;nikko;conjunto
4309,body;masc;pimpolho;verdecachorro;meia;regata;bichinho
4310,cuecas;time;sleep;pijama;conjunto
4311,calcinha;lisa;luziane
4312,denguinho;touca
4313,bermuda;machao;russa;sergio;modas;regata;estampado;tactel;montanha
4314,macacao;friends;girafa;baby;pijama;conjunto;berna
4315,visual;july;moda;naclefs;malha;canelada;regata;calcinha;algodao;kids;short;mania;fashion;juvenil;estampada
4316,pimpolho;renarosa;baby;kids;infantil;estampado;algodão;longo;micol;beterraba;mijão;camiseta;meia;poarosa;aberto;rena;cebolabranca;colorida;pares;ondasbege;pijama;bege;bordada;punho
4317,july;moda;malha;intima;calcinha;algodao;kids;juvenil;estampada;bordada
4318,july;manga;moda;fria;malha;sutiã;intima;blusa;calcinha;algodao;kids;cokit;juvenil;sport;estampada
4319,calcinha;estampada;luziane
4320,simples;carrinho;caricia;travesseiro;jogo;confec
4321,curto;bermuda;machao;russa;sergio;modas;regata;estampado;tactel;montanha
4322,durma;baby;doll;stylo
4323,moda;fria;malha;naclefs;regata;calcinha;short;fashion;juvenil
4324,machao;russa;tradicional;matheus;curta;cueca;regata;algodão;sergio;blusa;cordao;tactel;legue;modas;vystek;montanha;amanda;bermuda;lisa
4325,pimpolho;curta;infantil;liso;estampado;suedine;canelado;denguinho;masc;manga;luxo;mijão;azul;fralda;macacao;meia;minasrey;cbainha;longa;riana;touca;body;aberto;mijao;colorida;pares;passarinhobrancabranca;lisa
4326,berco;americano;minasrey;jogo;baby;parapipi
4327,game;visual;pimpolho;canelada;regata;kids;conjunto;bonjour;manga;naclefs;blusa;zafirinha;gato;moda;cinza;fria;meia;guaxinimazul;mania;malha;short;pares;pijama;fashion;juvenil
4328,camisola;party
4329,alça;lycra;nadador;needfeel;calcinha
4330,borest;soft;dengo;toalha
4331,bilu;pimpolho;bojo;salmao;regata;calcinha;baby;kids;tapa;hibisco;nikko;conjunto;july;algodao;vestido;sport;fralda;waffle;brancazebra;meia;girls;luziane;bichinho;estampada;melange;malha;rosa;illusion;juvenil;lisa
4332,bermuda;machao;sergio;puppydiferente;modas;regata;kids;talento;moletom
4333,lisa;toalha;rosto
4334,regata;sergio;machao;modas
4335,soft;pimpolho;basica;infantil;capadocia;boca;fabrica;vestido;saída;pano;maternidade;meia;minasrey;calca;luna;vermelha;faixa;festinha;mayra;lukinha
4336,revelacao;branco;sapatinho
4337,polo;machao;sergio;camiseta;modas;regata;renson;tuly;camisa;gola;algodão;bordada
4338,academia;lisa;toalha
4339,dani;laço;faixa;vestido;mayra;luna
4340,proteção;turma;camisa
4341,anda;linho;jeans;batizado;short;conj;camisa;conjunto
4342,polo;marands;gola;camisa
4343,alça;helô;lycra;nadador;bolso;shortsaia;calcinha;needfeel
4344,dancing;july;bonjour;malha;costura;selene;boxer;calcinha;algodao;kids;conjunto;magic;pijama;juvenil;estampada
4345,micol;italicomar;mauricinho;tradicional;prata;matheus;cueca;kids;baby;infantil;pijama;short;tactel;camiseta;algodão;longo;bordada;punho
4346,fralda;bainha;thalyta;dengo;conj;clistra
4347,preto;penteada;malha;grandeberna;fofinha;meia;regata;blusa;baby;calcinha;kids;gente;tanga
4348,visual;canelada;azalea;regata;kids;nikko;estampado;conjunto;aventura;manga;vestido;mijão;meia;girafa;modelli;mania;ramora;aberto;malha;camisa;rosa;pijama;lisa
4349,matheus;tradicional;cueca
4350,fofinha;calcinha;luziane;kids;estampada;tanga
4351,basica;meia;infantil;calca;fabrica
4352,desenho;bone
4353,mamadeira;mamita
4354,mordedor;mamita
4355,fralda;minasrey;caricia
4356,conjunto;space;pijama
4357,lisa;toalha;rosto
4358,bermuda;puppydiferente;regata;kids;moletom;leon
4359,camiseta;algodão;lisa;bordada
4360,proteção;sunga;turma;camisa
4361,visual;canelada;regata;kids;short;mania;zafirinha
4362,italicomar;prata;regata;italico;short;camisa;tactel
4363,body;fruto;manga;elst;malha;rosa;contton;macacão;coxa;suedine
4364,rosa;macacao;longo
4365,bionda;cinto;intima;calcinha;kids;algodão;july;algodao;stitch;moda;jeans;luziane;estampada;biquini;amanda;malha;short;lisa;fran
4366,minasrey;estam;toalha
4367,oten;fino;calça;sarja;sport
4368,lisa;toalha;rosto
4369,mayara;masc;conjuntos;diversos;moda;pimpolho;luxo;meia;cinzapinguim;pagão;carina;infantil;bichinho;camiseta;algodão;bordada;samuel
4370,zuzinha;kids;infatil;moletom;canguru
4371,verde;temoletom;listrada;conjunto;dinossauros
4372,calcinha;luziane;pijama;conjunto;space;lisa;algodão
4373,visual;italicomar;canelada;prata;regata;kids;short;mania;mauricinho
4374,fralda;soft;nature;pano;rolinhos;toalha;boca;cueiro;bordada
4375,tony;rock;roll;conj
4376,game;macacao;onça;pijama;conjunto;manabo
4377,branco;manga;italicomar;pijama;prata;curta;italico;regata;short;goal;vestido;camisa;mauricinho;conjunto;white
4378,apricot;marro;malha;linho;texturizada;nasa;camisa;conjunto;bege
4379,conjunto;verde;pentmoletom;natureza
4380,nadador;alça;needfeel;lycra
4381,bermuda;polo;camisa;sarja;kids;colorida;tuly;wisny;renson;gola
4382,caricia;babete;minasrey
4383,soft;amarelo;lady;curta;boca;manga;rosita;kikarinho;pano;cotton;leinad;calca;malha;cloud;italico;camisa;juvenil;macaquito;salvatore
4384,feminina;calça;saldo
4385,king;bird;boné;liso
4386,visual;canelada;regata;kids;mania
4387,basica;meia;infantil;calca;fabrica
4388,lisa;toalha;rosto
4389,macaquinho;italicomar;tradicional;prata;matheus;cueca;chapeu;short;conjunto;tactel;lime
4390,fralda;bilu;haos;moda;personagem;matheus;cueca;tapa;infantil;liso;estampada;bordada
4391,eloyza;kids;vestido;tecido
4392,maxi;malha;penteada;meia;rosa;vestido
4393,nadador;alça;needfeel;lycra
4394,turma;sunga
4395,soutien;infantil
4396,visual;canelada;beverly;regata;kids;texture;ciclista;vestido;legue;penteada;cotton;meia;high;mania;vystek;bermuda;coxa;malha;rosa;lisa
4397,malha;doce;rosa;vestido;nikko;ccalcinha
4398,babado;moda;bionda;praia;biquini;amanda
4399,borest;soft;dengo;toalha
4400,fralda;moda;personagem;tapa;infantil;liso;camiseta;algodão;bordada
4401,social;bermuda;malha;linho;croche;cinto;jeans;azul;exprim;turquia;camisa;conjunto;diversas;indicius;rotas;branca
4402,fralda;minasrey;caricia
4403,curto;coxa;estampadaliso;meia;short;elastico;liso;vystek;estampada;algodão;legue
4404,malha;verde;sevilha;blusa;vermelho;natty;conjunto;alga;canelado
4405,body;simples;fria;malha;meia;saldo;regata;calcinha;estampada;vystek;coxa;bordada;legue
4406,calcinha
4407,bilu;pimpolho;tradicional;matheus;calcinha;baby;cueca;infantil;rica;algodão;frases;cachorro;camiseta;moda;bichinhos;pintada;pedrita;prinlli;meia;bunda;elefanterosa;rosa;pares;bico;bordada
4408,lisa;toalha;rosto
4409,game;basic;tony;conj
4410,confecções;sutiã;cokit;infantil;sport
4411,fralda;bilu;lisa;regata;baby;tapa;conjunto;camiseta;algodão;bordada
4412,denguinho;mijao;bordado;pantufa;ribana;liso;atras;vira;suedine
4413,aberto;moda;bichinhos;liso;mijão;camiseta
4414,skate;tony;regata;conj;basic
4415,game;pimpolho;bone;masculino;robot;machao;anos;ccinto;regata;baby;kids;infantil;conjunto;longo;micol;sergio;begecachorro;rotas;camiseta;jeans;modas;bermuda;monster;pijama;punho
4416,tony;world;regata;conj;basic
4417,masc;peças;pimpolho;brancacervo;cinzaourico;unissex;meia;azullobo;baby;luana;bichinho;camiseta;amarelaraposa
4418,reto;lisa;malha;machao;moletinho;meia;piscina;kids;short;liso;conjunto;camiseta;algodão;azul
4419,visual;manga;fria;malha;canelada;regata;blusa;kids;mania
4420,soft;pano;caricia;minasrey;boca
4421,italicomar;marands;prata;short;camisa;mauricinho;portuguesa;gola
4422,curto;zíper;macacao
4423,pimpolho;invisivel;unissex;meia;lisa;branca
4424,regata;sergio;machao;modas
4425,bermuda;selfie;italicomar;cuecas;russa;puppydiferente;prata;cordao;kids;short;mauricinho;moletom;tactel;montanha
4426,bermuda;haos;confecções;machao;russa;sergio;modas;regata;estampada;cordao;cueca;tactel;lisa;montanha
4427,pimpolho;sapatilha;plano;verde;penttexturt;folhagem;batizado;paulina;vestido;calcinha;conjunto;fase;branca
4428,visual;canelada;regata;kids;mania
4429,bermuda;machao;russa;sergio;modas;regata;estampado;tactel;montanha
4430,argila;moletinho;jardineira;regata;italico;marrom;camisa
4431,simples;calcinha;camiseta;algodão;bordada
4432,curto;bermuda;machao;russa;sergio;modas;regata;estampado;tactel;montanha
4433,denguinho;boys;unid;luva;touca;mayara
4434,conjunto;jurassic;pentmoletom;amarelo
4435,social;vestido;bordado
4436,padrão;produto
4437,malha;rosa;illusion;vestido;nikko
4438,visual;canelada;regata;kids;mania
4439,bege;malha;doce;vestido;nikko;ccalcinha
4440,lisa;toalha;rosto
4441,padrão;bermuda;puppydiferente;regata;produto;kids;moletom;leon
4442,vystek;estampadaliso;short;legue
4443,visual;canelada;regata;kids;mania
4444,bermuda;tradicional;puppydiferente;matheus;regata;cueca;kids;moletom;leon
4445,bermuda;machao;sergio;puppydiferente;modas;regata;kids;moletom;leon
4446,joelheira;meses;pimpolho;robot;bebe;rosatigresa;meia;antiderrapante;pijama;conjunto;space
4447,pimpolho;masculino;machao;sergio;meia;modas;regata;pares;lisa
4448,bermuda;russa;tradicional;regata;italico;cordao;cueca;matheus;kids;camisa;tactel;leon;montanha
4449,aberto;moda;manga;liso;infantil;camisa;longa;mijão;lisa
4450,vestidos;diversos;moda;malha;cotton;azalea;candy;lady;rosa;carina;vestido;infantil;nikko
4451,lisa;meia;vystek;coxa;legue
4452,linho;gola;padre;camisa
4453,lisa;toalha;rosto
4454,mijao;bordado;suedine;atras;camiseta;algodão;bordada
4455,careca;cbolso;mgrm;camisa;gola
4456,cropped;juvenil;moda;naclefs;fofinha;blusa;calcinha;kids;short;zafirinha;fashion;stitch;tanga
4457,padrão;pente;produto;escova;saquinho;murano
4458,visual;lili;canelada;bojo;langerie;regata;calcinha;girls;luziane;kids;mania;juvenil;sport;lisa;sutia
4459,moletom;puppydiferente;kids;bermuda
4460,bermuda;russa;regata;cordao;kids;tactel;leon;montanha
4461,jeans;boys;nenna;calça;camisa;arthur;indicius
4462,lisa;toalha;rosto
4463,bermuda;machao;sergio;puppydiferente;modas;regata;kids;moletom;leon
4464,alto;cano;masc;cinzadino;pimpolho;cinza;invisivel;unissex;meia;listrasbranca;elefantebranca;colorida;pares;elefante;lisa;branca
4465,lisa;moda;naclefs;saia;felpa;jade;verde;calcinha;moletom;luziane;short;kids;zafirinha;fashion;juvenil;shorts;estampada;algodão
4466,tematicos;baby;kids;tapa;infantil;liso;algodão;longo;micol;camiseta;fralda;moda;shorts;personagem;short;elastico;pijama;lisa;bordada;punho
4467,basica;meia;infantil;calca;fabrica
4468,sandalia;masc;pimpolho;azulcachorro;baby;praiana
4469,linho;plano;tecido;folhagem;conjunto;bege
4470,branco;malha;cotton;lady;white;camisa
4471,penteada;malha;verde;meia;diversao;calcinha;vestido
4472,padrão;polo;marands;dream;renson;produto;tuly;camisa;camisola;gola
4473,matheus;cueca;adulto
4474,babado;moda;naclefs;short;fashion;juvenil;biquini;amanda
4475,bermuda;machao;russa;sergio;modas;regata;cordao;kids;tactel;leon;montanha
4476,curto;lisa;russa;regata;kids;liso;estampado;algodão;manga;italicomar;tactel;meia;prata;montanha;reto;bermuda;short;camisa;leon
4477,manga;fria;malha;blusa;calcinha
4478,body;flávia;mayara
4479,heir;conjunto;verde;pentmoletom
4480,visual;feminino;pimpolho;bone;canelada;anos;regata;kids;conj;conjunto;zafirinha;ballerina;legue;clas;meia;girafa;mania;vystek;estampada;candy;rosa;short;pijama;coxa
4481,sergio;machao;modas;regata;kids;leon
4482,malha;blusa;manga;fria
4483,kikarinho;macaquito;salvatore
4484,pimpolho;camila;branca;trico;selene;batizado;vestido;fase;alça;lycra;nadador;bebe;meia;balão;girls;luva;calca;touca;social;conf;sapatilha;rafa;needfeel;castelo
4485,camiseta;algodão;bordada
4486,matheus;cueca;kids
4487,fralda;saida;nature;bordado;blue;bolso;boys;rolinhos;gabriel;frontal;chupeta;jose;silicone;prendedor;macacão;cueiro;bordada;azul
4488,fralda;enxuta;caricia;bruninho;minasrey;calça;chumbinho
4489,biquini;bionda;amanda
4490,alto;cano;masc;verdecarro;pimpolho;azulxadrez;cuecas;tradicional;meia;matheus;cueca;colorida
4491,padrão;micol;malha;perolas;calcinha;baby;kids;chupeta;infantil;pijama;prendedor;produto;longo;bordada;punho
4492,bermuda;machao;russa;sergio;modas;regata;cordao;tactel;montanha
4493,estampadaliso;calcinha;short;luziane;vystek;lisa;algodão;legue
4494,poliamida;aplique;selene;meia;infantil
4495,lisa;toalha;rosto
4496,juvenil;bermuda;felpa;machao;sergio;camisa;modas;vermelho;natty;moletom
4497,machao;sergio;modas;camisa;juvenil
4498,sarja;articolare;calca
4499,masc;macacao;pimpolho;thalyta;bordado;suedini;meia;baby;pares;cachorroazul;marinho;pagai;longo;raposa
4500,lima;malha;moletinho;amarelo;novo;marinho;conjunto
4501,manga;curta;italico;regata;camisa
4502,opaca;basica;meia;infantil;calca;fabrica
4503,tony;polo;surf;leao;conj;team
4504,malha;doce;rosa;vestido;nikko;ccalcinha
4505,visual;canelada;pantalona;curta;calcinha;cueca;kids;baby;conj;infantil;regata;conjunto;mallbeck;macas;longo;micol;microfibra;tony;pijama;praia;boxer;stylo;sport;manabo;sunga;durma;macacao;moda;jeans;fofinha;calça;turma;mania;berna;tanga;amanda;polo;sunny;proteção;pentmoletom;camisa;lisa;basic;punho
4506,leide;vestido;mayara
4507,regata;italico;camisa
4508,manga;polo;marands;curta;italico;camisa;gola
4509,curto;lisa;dinda;regata;calcinha;kids;manga;puppydiferente;blusa;moletom;variados;legue;fria;meia;luziane;vystek;shorts;estampada;leon;bermuda;malha;short;coxa
4510,pimpolho;sapatilha;pinçado;batizado;vestido;fase;mayara;branca
4511,vestido;estampado;luana;tricoline;marie
4512,sutiã;bojo;girls;cokit;sport
4513,curto;bermuda;italicomar;russa;prata;regata;italico;kids;short;camisa;estampado;tactel;leon;montanha
4514,manga;pimpolho;cuecas;canelada;festa;meia;curta;italico;infantil;camisa;fashion;calca;branca
4515,lisa;meia;blusa;pareka;vystek;diversas;coxa;legue
4516,conjunto;robot;pijama
4517,cargo;helô;jeans;pantalona;calça;kids;diversas;fran;jaqueta
4518,alto;soft;relevo;ecotex;doce;milon;flor;cotton;malha;croche;rosa;turquia;vestido;conjunto;trazina;azul
4519,bermuda;tony;racing;machao;puppydiferente;basic;sergio;modas;regata;kids;conj;moletom;leon;born
4520,tony;conj;coqueiro
4521,aberto;bilu;fruto;suede;macacao;bordado;malha;comprido;liso;mijão;camiseta;algodão;cziper;bordada
